power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA
15.0,0,6.227631578947366,0.0,0,0,3,0.2838,3.75,12.455263157894732,0.0177375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,1,6.227631578947366,0.25,0,1,50,157993.0,0.49019607843137253,6.227631578947366,6076.653846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0644067796610162,0.0,0,0,6,166986.0,1.4285714285714286,2.1288135593220323,15180.545454545454,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0644067796610162,0.0,0,0,6,0.59717,1.4285714285714286,2.1288135593220323,0.05428818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,16,189609.0,1.4705882352941178,2.1288135593220323,7292.653846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.104394141145143,0.0,0,0,34,128665.0,0.42857142857142855,2.208788282290286,8041.5625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.0,0,0,11,152531.0,1.25,2.1288135593220323,9533.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,9,0.48478,2.5,2.1288135593220323,0.018645384615384616,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0644067796610162,0.0,0,0,2,0.7666,3.3333333333333335,2.1288135593220323,0.06969090909090908,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,10,0.79541,1.3636363636363635,1.4680851063829792,0.049713125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.7340425531914896,0.0,0,0,6,0.61505,0.7142857142857143,1.4680851063829792,0.10250833333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,0.7340425531914896,0.25,0,1,8,0.94363,1.1111111111111112,0.7340425531914896,0.08578454545454545,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,13,0.49569,1.7857142857142858,1.7126408010012437,0.019065000000000002,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.2875000000000003,0.25,0,1,7,137352.0,1.25,2.5750000000000006,12486.545454545454,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,13,113776.0,1.7857142857142858,2.1288135593220323,4376.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.0644067796610162,0.25,0,1,4,148083.0,1.0,2.1288135593220323,24680.5,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,0,1.0644067796610162,0.0,0,0,7,0.81674,3.125,2.1288135593220323,0.031413076923076926,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
75.0,0,1.0644067796610162,0.0,0,1,61,0.40402,1.2096774193548387,2.1288135593220323,0.005316052631578947,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.0,0,0,21,0.37274,1.1363636363636365,2.1288135593220323,0.014336153846153847,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15.0,0,0.7170212765957451,0.0,0,0,5,1106.0,2.5,1.4340425531914902,69.125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7170212765957451,0.25,0,1,14,0.70952,1.6666666666666667,1.4340425531914902,0.02728923076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7170212765957451,0.0,0,0,16,123074.0,0.8823529411764706,1.4340425531914902,7692.125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7170212765957451,0.0,0,0,15,12777.0,1.5625,1.4340425531914902,491.4230769230769,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,0.7170212765957451,0.0,0,0,67,169811.0,0.7352941176470589,1.4340425531914902,3329.627450980392,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0644067796610162,0.25,0,1,22,13904.0,1.0869565217391304,2.1288135593220323,534.7692307692307,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,1.0644067796610162,0.0,0,0,62,166431.0,0.7936507936507936,2.1288135593220323,3263.3529411764707,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,1,0.8563204005006219,0.25,0,1,21,373886.0,1.1363636363636365,0.8563204005006219,14380.23076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,5.259562841530058,0.25,1,1,19,189258.0,0.75,10.519125683060116,11828.625,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.5033313851548781,0.0,0,0,16,0.35452,1.4705882352941178,1.0066627703097561,0.013635384615384615,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.5033313851548781,0.0,0,0,19,0.21731,1.875,1.0066627703097561,0.005644415584415584,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.25,0,1,1,0.9356,5.0,0.7976247030878856,0.08505454545454545,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,2,0.38049,3.3333333333333335,0.7976247030878856,0.03459,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,12,156163.0,1.1538461538461537,1.7126408010012437,9760.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.8563204005006219,0.0,0,0,12,163826.0,0.7692307692307693,1.7126408010012437,14893.272727272728,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,15,151713.0,1.5625,1.7126408010012437,5835.115384615385,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,15,114112.0,1.5625,1.7126408010012437,4388.923076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,4,0.83566,3.0,1.7126408010012437,0.05222875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,0,1.0332794830371559,0.25,0,1,6,13043.0,0.7142857142857143,2.0665589660743118,2173.8333333333335,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,0,1.0332794830371559,0.25,0,1,11,147443.0,0.8333333333333334,2.0665589660743118,13403.90909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0332794830371559,0.25,0,1,6,0.99825,2.142857142857143,2.0665589660743118,0.062390625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.3988123515439428,0.0,0,0,3,0.94208,2.5,0.7976247030878856,0.08564363636363637,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0385964912280703,0.0,0,0,9,145036.0,1.5,2.0771929824561406,9064.75,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0385964912280703,0.0,0,0,21,16643.0,0.6818181818181818,2.0771929824561406,1040.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.0385964912280703,0.25,0,1,33,37887.0,0.7352941176470589,2.0771929824561406,1457.1923076923076,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.8220973782771535,0.0,0,1,1,0.0,7.5,5.644194756554307,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,11,15766.0,1.25,1.7126408010012437,985.375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.3513326031398323,0.0,0,0,7,0.36259,0.625,2.7026652062796646,0.06043166666666667,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,7,0.94533,1.25,2.7026652062796646,0.08593909090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,6,129344.0,2.142857142857143,0.7976247030878856,8084.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,5,0.56588,2.5,0.7976247030878856,0.0353675,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,7,0.92537,1.875,0.7976247030878856,0.057835625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.3988123515439428,0.25,0,1,2,0.78764,1.6666666666666667,0.7976247030878856,0.13127333333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,0,2.1701570680628275,0.0,0,0,63,0.20968,0.46875,4.340314136125655,0.006763870967741936,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7170212765957451,0.0,0,0,1,168403.0,12.5,1.4340425531914902,6477.038461538462,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,3.1556016597510377,0.75,0,1,9,0.92376,1.5,6.311203319502075,0.057735,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,0.7170212765957451,0.0,0,0,32,0.36543,1.5151515151515151,1.4340425531914902,0.007165294117647059,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,0.8563204005006219,0.0,0,0,27,254076.0,0.5357142857142857,0.8563204005006219,15879.75,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,32,11562.0,0.7575757575757576,1.4680851063829792,444.6923076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.7340425531914896,0.0,0,0,7,0.94402,1.875,1.4680851063829792,0.05900125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,1.3513326031398323,0.0,0,0,26,0.43343,1.3888888888888888,2.7026652062796646,0.011257922077922077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,0,0,8,124223.0,1.6666666666666667,2.7026652062796646,7763.9375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,0,0,1,0.8436,7.5,2.7026652062796646,0.052725,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,5,116762.0,1.6666666666666667,2.7026652062796646,10614.727272727272,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,1,0.0,5.0,2.7026652062796646,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.1082568807339452,0.0,0,0,37,0.49896,0.9868421052631579,6.2165137614678905,0.012960000000000001,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
15.0,0,0.3988123515439428,0.0,0,0,4,18654.0,3.0,0.7976247030878856,1165.875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.3988123515439428,0.25,0,1,5,0.32557,0.8333333333333334,0.7976247030878856,0.05426166666666667,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0385964912280703,0.0,0,0,23,17704.0,0.625,2.0771929824561406,1106.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,0.9951515151515148,0.0,0,1,67,16029.0,0.7352941176470589,1.9903030303030296,314.29411764705884,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,2.8220973782771535,0.25,0,1,37,196495.0,0.6578947368421053,5.644194756554307,7557.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,3.850980392156861,0.25,0,1,24,0.49248,0.6,7.701960784313722,0.03078,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.850980392156861,0.0,0,0,27,0.5292,1.3392857142857142,7.701960784313722,0.013745454545454545,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.850980392156861,0.0,0,0,64,0.47092,0.5769230769230769,7.701960784313722,0.012231688311688312,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,4.148532289628183,0.0,0,0,24,17833.0,1.5,8.297064579256366,463.1948051948052,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,2.1407202216066494,0.0,0,0,4,0.48286,3.0,2.1407202216066494,0.03017875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,4.148532289628183,0.0,0,0,1,0.0,5.0,8.297064579256366,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,2.160301507537688,0.0,0,1,40,0.18325,1.829268292682927,4.320603015075376,0.002411184210526316,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,6.227631578947366,0.0,0,0,1,0.0,5.0,12.455263157894732,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0332794830371559,0.0,0,0,1,0.0,7.5,2.0665589660743118,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,2.8220973782771535,0.5,0,1,28,117095.0,0.8620689655172413,5.644194756554307,4503.653846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,0,2.8220973782771535,0.0,0,0,3,0.0,11.25,5.644194756554307,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
