power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA,target
75.0,0,0.8885880077369437,0.0,0,1,1,0.0,37.5,1.7771760154738874,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.5,0,3.1556016597510377,0.0,1,0,60,0.61312,0.6147540983606558,6.311203319502075,0.0159251948051948,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,3.1556016597510377,0.2,1,1,2,0.8106,5.0,6.311203319502075,0.0506625,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
112.5,0,1.104394141145143,0.0,0,1,120,0.85804,0.9297520661157024,2.208788282290286,0.0075598237885462,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
112.5,0,1.104394141145143,0.2,0,1,134,0.6554,0.8333333333333334,2.208788282290286,0.005774449339207,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,1.104394141145143,0.0,0,1,2,0.196,25.0,2.208788282290286,0.002578947368421,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112.5,1,4.148532289628183,0.2,0,1,182,0.71273,0.6147540983606558,4.148532289628183,0.0062795594713656,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,1.0396963123644247,0.0,1,0,19,19124.0,1.25,2.079392624728849,735.5384615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0396963123644247,0.0,0,0,5,0.55959,2.5,2.079392624728849,0.034974375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.0396963123644247,0.6,0,1,2,0.65616,1.6666666666666667,2.079392624728849,0.10936,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,4.148532289628183,0.0,0,0,2,0.13445,12.5,8.297064579256366,0.0034922077922077,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
112.5,0,4.148532289628183,0.0,0,1,173,0.59853,0.646551724137931,8.297064579256366,0.0052733920704845,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10.0,0,3.1556016597510377,0.0,1,1,25,1647.0,0.3846153846153846,6.311203319502075,149.72727272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,3.1556016597510377,0.0,1,0,6,146205.0,0.7142857142857143,6.311203319502075,24367.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,3.1556016597510377,0.0,0,0,1,0.512,37.5,6.311203319502075,0.0067368421052631,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25.0,0,3.1556016597510377,0.0,1,1,4,0.19835,5.0,6.311203319502075,0.0076288461538461,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,1,1,20,0.86358,1.1904761904761905,6.311203319502075,0.0332146153846153,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,1.3513326031398325,0.0,0,0,48,0.27394,0.3061224489795918,2.702665206279665,0.01712125,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,1.3513326031398325,0.2,0,0,6,0.50378,1.4285714285714286,2.702665206279665,0.0457981818181818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.3513326031398325,0.0,1,1,20,0.99208,1.1904761904761905,2.702665206279665,0.038156923076923,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.9951515151515148,0.0,0,0,20,14753.0,0.7142857142857143,1.9903030303030296,922.0625,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,0,1.3513326031398325,0.0,0,0,1,165225.0,2.5,2.702665206279665,27537.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.3988123515439428,0.0,0,0,3,13847.0,3.75,0.7976247030878856,865.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.3988123515439428,0.0,0,0,5,0.80157,1.6666666666666667,0.7976247030878856,0.07287,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,1,1,20,152436.0,1.1904761904761905,6.311203319502075,5862.923076923077,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,0,3.1556016597510377,0.0,1,1,3,0.3474,6.25,6.311203319502075,0.0133615384615384,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,3.1556016597510377,0.0,0,0,1,0.0,7.5,6.311203319502075,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25.0,0,3.1556016597510377,0.4,0,1,28,154425.0,0.8620689655172413,6.311203319502075,5939.423076923077,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112.5,0,4.148532289628183,0.0,0,1,113,0.56448,0.986842105263158,8.297064579256366,0.0049733920704845,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,4.148532289628183,0.0,0,0,49,0.1977,1.5,8.297064579256366,0.0026013157894736,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15.0,0,4.148532289628183,0.2,0,1,28,117807.0,0.5172413793103449,8.297064579256366,7362.9375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112.5,0,4.148532289628183,0.0,0,1,89,0.93662,1.25,8.297064579256366,0.0082521585903083,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,0,4.148532289628183,0.0,0,1,33,0.57026,0.8823529411764706,8.297064579256366,0.0183954838709677,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,4.148532289628183,0.0,0,1,51,0.11155,0.8653846153846154,8.297064579256366,0.002425,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,4.148532289628183,0.2,0,1,225,0.91182,0.497787610619469,8.297064579256366,0.0080336563876651,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,4.148532289628183,0.0,0,1,121,0.32658,0.9221311475409836,8.297064579256366,0.0028773568281938,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75.0,0,4.148532289628183,0.0,0,1,168,0.55691,0.4437869822485207,8.297064579256366,0.0073277631578947,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10.0,0,1.0396963123644247,0.8,0,1,6,335851.0,1.4285714285714286,2.079392624728849,30531.90909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.0,0,1.0396963123644247,0.0,0,0,11,0.91127,0.8333333333333334,2.079392624728849,0.0828427272727272,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.0396963123644247,0.4,0,1,3,0.8323,1.25,2.079392624728849,0.1387166666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.2,1,1,39,150613.0,0.625,6.311203319502075,5792.807692307692,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.2,1,1,57,216692.0,0.4310344827586206,6.311203319502075,8334.307692307691,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50.0,0,3.1556016597510377,0.4,0,1,86,212369.0,0.5747126436781609,6.311203319502075,4164.098039215686,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,3.1556016597510377,0.0,1,0,2,0.17709,5.0,6.311203319502075,0.011068125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.0,0,3.1556016597510377,0.0,1,0,24,174848.0,0.6,6.311203319502075,10928.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,1,3.1556016597510377,0.2,1,1,8,147486.0,1.6666666666666667,3.1556016597510377,9217.875,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,3.1556016597510377,0.0,1,1,20,232093.0,1.7857142857142858,6.311203319502075,6028.38961038961,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.0,0,3.1556016597510377,0.0,0,0,2,0.77377,10.0,6.311203319502075,0.0249603225806451,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,1,1,34,229675.0,0.7142857142857143,6.311203319502075,8833.653846153846,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,3.1556016597510377,0.2,1,1,12,0.63261,1.1538461538461535,6.311203319502075,0.039538125,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,1,3.1556016597510377,0.2,1,1,1,0.3747,2.5,3.1556016597510377,0.06245,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,0,3.1556016597510377,0.0,1,0,45,162822.0,0.3260869565217391,6.311203319502075,10176.375,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,3.1556016597510377,0.0,1,1,6,0.78042,1.4285714285714286,6.311203319502075,0.0709472727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50.0,0,1.0396963123644247,0.0,0,0,65,14725.0,0.7575757575757576,2.079392624728849,288.72549019607845,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,1.0396963123644247,0.0,0,0,13,0.98955,1.0714285714285714,2.079392624728849,0.061846875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,3.1556016597510377,0.0,1,1,7,24984.0,1.875,6.311203319502075,1561.5,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,0,3.1556016597510377,0.2,1,1,33,0.72989,0.7352941176470589,6.311203319502075,0.0280726923076923,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,4.868884540117413,0.2,1,0,14,151253.0,1.0,9.737769080234823,9453.3125,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,5.259562841530058,0.0,1,1,4,0.78236,3.0,10.519125683060116,0.0488975,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,5.259562841530058,0.0,1,1,10,0.67525,0.9090909090909092,10.519125683060116,0.0613863636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,4.148532289628183,0.0,0,0,7,0.51403,1.875,8.297064579256366,0.032126875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,4.148532289628183,0.0,0,0,16,111661.0,1.4705882352941178,8.297064579256366,4294.653846153846,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,2.822097378277153,0.0,0,1,27,153385.0,1.3392857142857142,5.644194756554307,3984.025974025974,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,2.822097378277153,0.2,0,1,8,114107.0,1.1111111111111112,2.822097378277153,10373.363636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.2,1,1,40,0.41026,0.6097560975609756,6.311203319502075,0.0157792307692307,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,3.1556016597510377,0.0,1,0,13,0.48444,0.7142857142857143,6.311203319502075,0.0440399999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,0,3.1556016597510377,0.0,1,0,4,0.32517,5.0,6.311203319502075,0.0125065384615384,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,1,0,34,154852.0,0.7142857142857143,6.311203319502075,5955.846153846154,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,3.1556016597510377,0.0,1,0,15,0.90837,0.9375,6.311203319502075,0.056773125,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50.0,0,3.1556016597510377,0.4,1,1,71,0.98273,0.6944444444444444,6.311203319502075,0.0192692156862745,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.0,0,5.259562841530058,0.0,1,0,13,0.43081,0.7142857142857143,10.519125683060116,0.0391645454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,1.0396963123644247,0.2,0,1,11,186229.0,0.8333333333333334,2.079392624728849,16929.909090909092,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0396963123644247,0.0,0,0,49,11317.0,0.3,2.079392624728849,707.3125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0396963123644247,0.0,0,0,18,0.99029,0.7894736842105263,2.079392624728849,0.061893125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,0,1.0396963123644247,0.0,0,1,1,0.0,15.0,2.079392624728849,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,1.3513326031398325,0.2,0,1,72,0.43291,1.0273972602739727,2.702665206279665,0.0056961842105263,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,0,2.140720221606649,0.0,0,0,13,0.16909,1.0714285714285714,4.281440443213299,0.010568125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,2.140720221606649,0.0,0,0,18,119556.0,0.7894736842105263,4.281440443213299,7472.25,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112.5,1,4.148532289628183,0.0,0,1,112,0.42953,0.995575221238938,4.148532289628183,0.0037844052863436,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
15.0,0,2.140720221606649,0.0,0,0,19,0.61285,0.75,4.281440443213299,0.038303125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,1,0,8,0.5082,2.7777777777777777,6.311203319502075,0.0195461538461538,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,2.160301507537688,0.0,1,0,14,0.31491,1.0,4.320603015075376,0.019681875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,4.148532289628183,0.0,0,0,27,163008.0,0.8928571428571429,8.297064579256366,6269.538461538462,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,0,4.148532289628183,0.0,0,0,14,0.53757,1.6666666666666667,8.297064579256366,0.0206757692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,2.822097378277153,0.0,0,1,28,0.37716,1.7241379310344829,5.644194756554307,0.007395294117647,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,4.148532289628183,0.0,0,0,7,0.37445,1.875,8.297064579256366,0.023403125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,4.148532289628183,0.0,0,1,20,112685.0,1.1904761904761905,8.297064579256366,4334.038461538462,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,0.0,0.0,1,0,69,0.41653,1.0714285714285714,0.0,0.0054806578947368,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10.0,0,1.2684210526315784,0.2,1,1,3,219846.0,2.5,2.536842105263157,19986.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.033279483037156,0.0,0,0,13,142857.0,1.0714285714285714,2.066558966074312,8928.5625,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,0.4261811023622042,0.0,0,0,5,1804.0,1.6666666666666667,0.8523622047244085,164.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.8885880077369437,0.4,0,1,6,122236.0,1.4285714285714286,1.7771760154738874,11112.363636363636,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0396963123644247,0.0,0,0,13,145598.0,1.0714285714285714,2.079392624728849,9099.875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0.8563204005006219,0.0,0,1,1,0.0,7.5,1.7126408010012435,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.0,0,1.0644067796610162,0.0,0,0,8,0.40592,0.5555555555555556,2.1288135593220323,0.0676533333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,0.0,0.0,1,1,17,0.69596,0.5555555555555556,0.0,0.0632690909090909,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,0.0,0.2,1,1,15,122884.0,0.9375,0.0,7680.25,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.0,0,1.0396963123644247,0.0,1,0,6,0.9518,1.4285714285714286,2.079392624728849,0.0865272727272727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,5.259562841530058,0.0,0,0,70,192399.0,0.528169014084507,10.519125683060116,4997.376623376624,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,0.7340425531914896,0.0,0,1,178,139709.0,0.4189944134078212,1.4680851063829792,1838.2763157894735,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,0.3988123515439428,0.0,0,0,12,0.54052,1.9230769230769231,0.7976247030878856,0.0207892307692307,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.3513326031398325,0.0,0,0,13,0.89059,1.7857142857142858,2.702665206279665,0.0342534615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.3513326031398325,0.0,1,0,6,0.63252,1.4285714285714286,2.702665206279665,0.0575018181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,6.227631578947366,0.2,0,1,11,148402.0,0.8333333333333334,12.455263157894732,13491.09090909091,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,3.1556016597510377,0.0,1,0,64,185534.0,0.7692307692307693,6.311203319502075,3637.921568627451,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,4.148532289628183,0.2,0,1,24,0.22002,0.6,8.297064579256366,0.01375125,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.0,0,1.0644067796610162,0.0,0,0,2,0.17718,1.6666666666666667,2.1288135593220323,0.02953,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.5,0,1.033279483037156,0.0,0,0,22,284919.0,1.6304347826086956,2.066558966074312,7400.493506493506,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1.3513326031398325,0.0,1,1,2,0.466,1.6666666666666667,2.702665206279665,0.0776666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.2,1,1,60,1175.0,0.4098360655737705,6.311203319502075,45.19230769230769,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.0,0,3.1556016597510377,0.0,1,0,4,0.36745,2.0,6.311203319502075,0.0334045454545454,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,1,0,32,219382.0,0.7575757575757576,6.311203319502075,8437.76923076923,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.0,1,0,35,182866.0,0.6944444444444444,6.311203319502075,7033.307692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,1,5.259562841530058,0.2,1,1,12,141494.0,0.7692307692307693,5.259562841530058,12863.09090909091,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.0,1,1,51,0.68615,0.4807692307692308,6.311203319502075,0.0263903846153846,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,3.1556016597510377,0.0,1,1,29,112572.0,0.5,6.311203319502075,7035.75,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,3.1556016597510377,0.0,1,1,1,0.56,5.0,6.311203319502075,0.0509090909090909,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
112.5,0,3.1556016597510377,0.0,1,0,236,173815.0,0.4746835443037974,6.311203319502075,1531.409691629956,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
112.5,0,1.104394141145143,0.0,0,1,71,0.36264,1.5625,2.208788282290286,0.0031950660792951,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45.0,0,1.104394141145143,0.0,0,1,88,115614.0,0.5056179775280899,2.208788282290286,2513.3478260869565,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.5,0,1.104394141145143,0.0,0,1,16,0.23271,2.2058823529411766,2.208788282290286,0.0060444155844155,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,0,1.104394141145143,0.0,0,1,67,0.39218,0.4411764705882353,2.208788282290286,0.0126509677419354,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,1.104394141145143,0.0,0,1,16,0.771,4.411764705882353,2.208788282290286,0.0101447368421052,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,1.104394141145143,0.2,0,0,12,162346.0,1.1538461538461535,2.208788282290286,10146.625,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112.5,0,1.104394141145143,0.0,0,1,131,0.5837,0.8522727272727273,2.208788282290286,0.005142731277533,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,1.104394141145143,0.0,0,1,178,13673.0,0.4189944134078212,2.208788282290286,179.9078947368421,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,1.104394141145143,0.0,0,1,93,0.42092,0.7978723404255319,2.208788282290286,0.0055384210526315,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,1.104394141145143,0.0,0,1,104,0.38064,0.7142857142857143,2.208788282290286,0.0050084210526315,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
15.0,0,3.1556016597510377,0.0,0,0,1,0.191,7.5,6.311203319502075,0.0119375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,3.1556016597510377,0.0,1,0,8,0.38331,0.5555555555555556,6.311203319502075,0.063885,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,0,3.1556016597510377,0.0,0,0,1,0.0,2.5,6.311203319502075,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25.0,0,3.1556016597510377,0.0,1,0,34,12297.0,0.7142857142857143,6.311203319502075,472.96153846153845,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0,1.0396963123644247,0.0,0,0,9,256181.0,1.0,2.079392624728849,23289.18181818182,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,1,1.0396963123644247,0.2,0,1,11,152511.0,0.8333333333333334,1.0396963123644247,13864.636363636364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,1.0396963123644247,0.0,0,0,24,17642.0,1.0,2.079392624728849,678.5384615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,0,1.0396963123644247,0.4,0,1,13,0.47291,0.7142857142857143,2.079392624728849,0.0429918181818181,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0396963123644247,0.2,0,1,20,240716.0,0.7142857142857143,2.079392624728849,15044.75,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.2,1,1,21,0.50516,1.1363636363636365,6.311203319502075,0.0194292307692307,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37.5,0,3.1556016597510377,0.2,1,1,52,0.6787,0.7075471698113207,6.311203319502075,0.0176285714285714,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.2,1,1,38,0.90032,0.6410256410256411,6.311203319502075,0.0346276923076923,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,0,5.259562841530058,0.0,1,1,22,145657.0,1.0869565217391304,10.519125683060116,5602.192307692308,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,3.1556016597510377,0.0,0,0,3,0.0,3.75,6.311203319502075,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,1.0396963123644247,0.0,0,0,27,211879.0,0.5357142857142857,2.079392624728849,13242.4375,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,0.0,0.0,1,1,8,0.95844,2.7777777777777777,0.0,0.0368630769230769,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,4.148532289628183,0.0,0,0,2,0.22254,1.6666666666666667,8.297064579256366,0.03709,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5.0,0,4.148532289628183,0.0,0,0,9,0.19487,0.5,8.297064579256366,0.0324783333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,4.868884540117413,0.2,1,1,14,19832.0,1.0,9.737769080234823,1239.5,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
